Trade #,Side,Entry Time,Entry Price,Exit Time,Exit Price,Position Size (USDT),PnL (USDT),PnL (%),Cumulative PnL (USDT)
60,SHORT,2022-01-11T22:44:59.999Z,3230.01,2022-01-11T22:48:59.999Z,3234.70,1000.00,-1.45,-0.1452,31.64
61,SHORT,2022-01-12T00:50:59.999Z,3230.39,2022-01-12T03:40:59.999Z,3238.84,1000.00,-2.62,-0.2616,29.03
62,SHORT,2022-01-12T04:32:59.999Z,3224.45,2022-01-12T06:31:59.999Z,3252.95,1000.00,-8.84,-0.8839,20.19
63,SHORT,2022-01-12T07:18:59.999Z,3211.13,2022-01-12T08:47:59.999Z,3231.96,1000.00,-6.49,-0.6487,13.70
64,SHORT,2022-01-12T22:00:59.999Z,3366.57,2022-01-12T22:39:59.999Z,3379.82,1000.00,-3.94,-0.3936,9.77
65,SHORT,2022-01-12T22:45:59.999Z,3369.32,2022-01-13T00:07:59.999Z,3380.98,1000.00,-3.46,-0.3461,6.31
66,SHORT,2022-01-13T00:21:59.999Z,3368.75,2022-01-13T04:31:59.999Z,3344.76,1000.00,7.12,0.7121,13.43
67,SHORT,2022-01-13T04:57:59.999Z,3337.86,2022-01-13T06:30:59.999Z,3339.44,1000.00,-0.47,-0.0473,12.95
68,SHORT,2022-01-13T06:31:59.999Z,3338.83,2022-01-13T06:32:59.999Z,3339.87,1000.00,-0.31,-0.0311,12.64
69,SHORT,2022-01-13T06:51:59.999Z,3334.64,2022-01-13T07:09:59.999Z,3343.17,1000.00,-2.56,-0.2558,10.09
70,SHORT,2022-01-13T07:46:59.999Z,3334.74,2022-01-13T08:09:59.999Z,3344.99,1000.00,-3.07,-0.3074,7.01
71,SHORT,2022-01-13T11:16:59.999Z,3337.40,2022-01-13T12:44:59.999Z,3358.92,1000.00,-6.45,-0.6448,0.56
72,SHORT,2022-01-13T15:20:59.999Z,3320.29,2022-01-14T00:56:59.999Z,3268.38,1000.00,15.63,1.5634,16.20
73,SHORT,2022-01-14T02:15:59.999Z,3246.87,2022-01-14T02:30:59.999Z,3266.11,1000.00,-5.93,-0.5926,10.27
74,SHORT,2022-01-14T07:43:59.999Z,3270.55,2022-01-14T14:41:59.999Z,3243.62,1000.00,8.23,0.8234,18.51
75,SHORT,2022-01-14T23:32:59.999Z,3299.21,2022-01-15T00:13:59.999Z,3312.25,1000.00,-3.95,-0.3952,14.55
76,SHORT,2022-01-15T00:39:59.999Z,3305.51,2022-01-15T00:58:59.999Z,3316.12,1000.00,-3.21,-0.3210,11.34
77,SHORT,2022-01-15T01:30:59.999Z,3307.86,2022-01-15T02:34:59.999Z,3313.01,1000.00,-1.56,-0.1557,9.79
78,SHORT,2022-01-15T04:02:59.999Z,3302.86,2022-01-15T05:43:59.999Z,3311.10,1000.00,-2.49,-0.2495,7.29
79,SHORT,2022-01-15T07:55:59.999Z,3307.66,2022-01-15T08:00:59.999Z,3315.65,1000.00,-2.42,-0.2416,4.88
80,SHORT,2022-01-15T11:54:59.999Z,3313.80,2022-01-15T14:41:59.999Z,3317.50,1000.00,-1.12,-0.1117,3.76
81,SHORT,2022-01-15T18:54:59.999Z,3345.66,2022-01-15T20:00:59.999Z,3354.55,1000.00,-2.66,-0.2657,1.10
82,SHORT,2022-01-15T21:31:59.999Z,3345.29,2022-01-16T05:05:59.999Z,3322.40,1000.00,6.84,0.6842,7.94
83,SHORT,2022-01-16T05:39:59.999Z,3311.39,2022-01-16T06:28:59.999Z,3320.69,1000.00,-2.81,-0.2808,5.14
84,SHORT,2022-01-16T08:57:59.999Z,3312.65,2022-01-16T10:17:59.999Z,3331.74,1000.00,-5.76,-0.5763,-0.63
85,SHORT,2022-01-16T10:54:59.999Z,3314.45,2022-01-16T12:19:59.999Z,3330.23,1000.00,-4.76,-0.4761,-5.39
86,SHORT,2022-01-16T13:27:59.999Z,3291.65,2022-01-16T14:04:59.999Z,3345.86,1000.00,-16.47,-1.6469,-21.86
87,SHORT,2022-01-16T18:05:59.999Z,3346.87,2022-01-16T22:16:59.999Z,3345.09,1000.00,0.53,0.0532,-21.32
88,SHORT,2022-01-17T00:28:59.999Z,3331.99,2022-01-17T07:10:59.999Z,3296.53,1000.00,10.64,1.0642,-10.68
89,SHORT,2022-01-17T08:05:59.999Z,3257.21,2022-01-17T12:53:59.999Z,3267.16,1000.00,-3.05,-0.3055,-13.74
90,SHORT,2022-01-17T12:59:59.999Z,3260.01,2022-01-17T13:19:59.999Z,3273.18,1000.00,-4.04,-0.4040,-17.78
91,SHORT,2022-01-17T13:47:59.999Z,3261.73,2022-01-17T14:01:59.999Z,3273.32,1000.00,-3.55,-0.3553,-21.33
92,SHORT,2022-01-17T14:15:59.999Z,3258.47,2022-01-17T14:24:59.999Z,3270.56,1000.00,-3.71,-0.3710,-25.04
93,SHORT,2022-01-17T14:32:59.999Z,3260.53,2022-01-17T19:39:59.999Z,3225.36,1000.00,10.79,1.0787,-14.25
94,SHORT,2022-01-17T20:36:59.999Z,3211.71,2022-01-17T23:08:59.999Z,3207.59,1000.00,1.28,0.1283,-12.97
95,SHORT,2022-01-18T02:27:59.999Z,3210.77,2022-01-18T06:32:59.999Z,3193.35,1000.00,5.43,0.5425,-7.55
96,SHORT,2022-01-18T07:42:59.999Z,3183.44,2022-01-18T10:36:59.999Z,3181.64,1000.00,0.57,0.0565,-6.98
97,SHORT,2022-01-18T11:20:59.999Z,3159.45,2022-01-18T19:37:59.999Z,3123.71,1000.00,11.31,1.1312,4.33
98,SHORT,2022-01-18T20:42:59.999Z,3103.24,2022-01-18T21:04:59.999Z,3120.66,1000.00,-5.61,-0.5613,-1.28
99,SHORT,2022-01-19T00:48:59.999Z,3146.28,2022-01-19T01:14:59.999Z,3164.15,1000.00,-5.68,-0.5680,-6.96
100,SHORT,2022-01-19T02:49:59.999Z,3151.36,2022-01-19T09:54:59.999Z,3084.78,1000.00,21.13,2.1127,14.17
101,SHORT,2022-01-19T10:26:59.999Z,3069.81,2022-01-19T11:06:59.999Z,3100.77,1000.00,-10.09,-1.0085,4.08
102,SHORT,2022-01-19T16:07:59.999Z,3115.80,2022-01-19T17:21:59.999Z,3134.81,1000.00,-6.10,-0.6101,-2.02
103,SHORT,2022-01-19T19:34:59.999Z,3122.78,2022-01-19T20:26:59.999Z,3130.56,1000.00,-2.49,-0.2491,-4.51
104,SHORT,2022-01-19T20:27:59.999Z,3125.01,2022-01-19T22:39:59.999Z,3129.54,1000.00,-1.45,-0.1450,-5.96
105,SHORT,2022-01-19T23:11:59.999Z,3114.82,2022-01-20T02:07:59.999Z,3125.97,1000.00,-3.58,-0.3580,-9.54
106,SHORT,2022-01-20T05:30:59.999Z,3113.85,2022-01-20T05:57:59.999Z,3128.39,1000.00,-4.67,-0.4669,-14.21
107,SHORT,2022-01-20T08:26:59.999Z,3125.82,2022-01-20T09:51:59.999Z,3140.01,1000.00,-4.54,-0.4540,-18.75
108,SHORT,2022-01-20T12:25:59.999Z,3131.39,2022-01-20T13:34:59.999Z,3165.05,1000.00,-10.75,-1.0749,-29.50
109,SHORT,2022-01-20T18:23:59.999Z,3225.54,2022-01-21T07:53:59.999Z,2883.58,1000.00,106.02,10.6016,76.52
110,SHORT,2022-01-21T10:04:59.999Z,2873.10,2022-01-21T10:17:59.999Z,2880.27,1000.00,-2.50,-0.2496,74.02
111,SHORT,2022-01-21T10:19:59.999Z,2873.56,2022-01-21T10:23:59.999Z,2879.31,1000.00,-2.00,-0.2001,72.02
112,SHORT,2022-01-21T10:26:59.999Z,2871.72,2022-01-21T10:32:59.999Z,2878.40,1000.00,-2.33,-0.2326,69.69
113,SHORT,2022-01-21T10:38:59.999Z,2867.80,2022-01-21T15:40:59.999Z,2828.62,1000.00,13.66,1.3662,83.36
114,SHORT,2022-01-21T17:10:59.999Z,2796.46,2022-01-22T03:11:59.999Z,2607.13,1000.00,67.70,6.7703,151.06
115,SHORT,2022-01-22T03:29:59.999Z,2588.39,2022-01-22T12:31:59.999Z,2445.53,1000.00,55.19,5.5193,206.25
116,SHORT,2022-01-22T14:51:59.999Z,2448.26,2022-01-22T17:01:59.999Z,2443.27,1000.00,2.04,0.2038,208.29
117,SHORT,2022-01-22T17:14:59.999Z,2413.22,2022-01-22T20:20:59.999Z,2438.12,1000.00,-10.32,-1.0318,197.97
118,SHORT,2022-01-22T22:46:59.999Z,2379.47,2022-01-23T00:07:59.999Z,2421.69,1000.00,-17.74,-1.7743,180.23
119,SHORT,2022-01-23T02:49:59.999Z,2410.93,2022-01-23T04:21:59.999Z,2428.50,1000.00,-7.29,-0.7288,172.94
120,SHORT,2022-01-23T11:41:59.999Z,2500.01,2022-01-23T14:02:59.999Z,2510.89,1000.00,-4.35,-0.4352,168.59
121,SHORT,2022-01-23T14:08:59.999Z,2492.97,2022-01-23T21:40:59.999Z,2424.00,1000.00,27.67,2.7666,196.26
122,SHORT,2022-01-24T01:41:59.999Z,2466.10,2022-01-24T15:36:59.999Z,2263.78,1000.00,82.04,8.2040,278.30
123,SHORT,2022-01-25T00:54:59.999Z,2403.52,2022-01-25T03:30:59.999Z,2419.65,1000.00,-6.71,-0.6711,271.58
124,SHORT,2022-01-25T04:42:59.999Z,2395.61,2022-01-25T08:10:59.999Z,2391.45,1000.00,1.74,0.1737,273.32
125,SHORT,2022-01-25T13:35:59.999Z,2414.62,2022-01-25T14:07:59.999Z,2436.50,1000.00,-9.06,-0.9061,264.26
126,SHORT,2022-01-25T14:58:59.999Z,2389.53,2022-01-25T16:07:59.999Z,2423.88,1000.00,-14.38,-1.4375,249.88
127,SHORT,2022-01-25T20:12:59.999Z,2450.78,2022-01-25T23:19:59.999Z,2462.55,1000.00,-4.80,-0.4803,245.08
128,SHORT,2022-01-26T00:53:59.999Z,2424.48,2022-01-26T02:00:59.999Z,2446.63,1000.00,-9.14,-0.9136,235.95
129,SHORT,2022-01-26T06:37:59.999Z,2457.13,2022-01-26T08:15:59.999Z,2470.50,1000.00,-5.44,-0.5441,230.50
130,SHORT,2022-01-26T17:55:59.999Z,2591.76,2022-01-26T19:04:59.999Z,2691.99,1000.00,-38.67,-3.8673,191.83
131,SHORT,2022-01-26T19:59:59.999Z,2573.83,2022-01-27T00:23:59.999Z,2487.46,1000.00,33.56,3.3557,225.39
132,SHORT,2022-01-27T01:11:59.999Z,2461.69,2022-01-27T06:58:59.999Z,2401.00,1000.00,24.65,2.4654,250.04
133,SHORT,2022-01-27T16:08:59.999Z,2456.21,2022-01-27T17:07:59.999Z,2479.72,1000.00,-9.57,-0.9572,240.47
134,SHORT,2022-01-27T17:08:59.999Z,2472.98,2022-01-27T23:02:59.999Z,2390.88,1000.00,33.20,3.3199,273.67
135,SHORT,2022-01-28T01:51:59.999Z,2395.65,2022-01-28T03:09:59.999Z,2420.98,1000.00,-10.57,-1.0573,263.10
136,SHORT,2022-01-28T07:05:59.999Z,2424.93,2022-01-28T13:36:59.999Z,2428.07,1000.00,-1.29,-0.1295,261.80
137,SHORT,2022-01-28T19:30:59.999Z,2429.42,2022-01-28T20:01:59.999Z,2478.01,1000.00,-20.00,-2.0001,241.80
138,SHORT,2022-01-29T01:51:59.999Z,2532.30,2022-01-29T04:06:59.999Z,2546.90,1000.00,-5.77,-0.5766,236.04
139,SHORT,2022-01-29T05:17:59.999Z,2530.75,2022-01-29T06:31:59.999Z,2548.92,1000.00,-7.18,-0.7180,228.86
140,SHORT,2022-01-29T09:16:59.999Z,2537.66,2022-01-29T10:53:59.999Z,2550.68,1000.00,-5.13,-0.5131,223.73
141,SHORT,2022-01-29T15:00:59.999Z,2531.68,2022-01-29T17:11:59.999Z,2572.18,1000.00,-16.00,-1.5997,207.73
142,SHORT,2022-01-29T22:43:59.999Z,2599.26,2022-01-29T22:44:59.999Z,2606.05,1000.00,-2.61,-0.2612,205.12
143,SHORT,2022-01-29T22:52:59.999Z,2600.31,2022-01-30T00:13:59.999Z,2612.05,1000.00,-4.51,-0.4515,200.60
144,SHORT,2022-01-30T00:40:59.999Z,2578.36,2022-01-30T04:59:59.999Z,2590.37,1000.00,-4.66,-0.4658,195.94
145,SHORT,2022-01-30T13:09:59.999Z,2610.37,2022-01-30T15:43:59.999Z,2617.33,1000.00,-2.67,-0.2666,193.28
146,SHORT,2022-01-30T16:41:59.999Z,2594.40,2022-01-30T17:52:59.999Z,2618.50,1000.00,-9.29,-0.9289,183.99
147,SHORT,2022-01-30T18:52:59.999Z,2598.17,2022-01-30T23:03:59.999Z,2590.33,1000.00,3.02,0.3018,187.00
148,SHORT,2022-01-31T00:42:59.999Z,2562.00,2022-01-31T06:50:59.999Z,2513.70,1000.00,18.85,1.8852,205.86
149,SHORT,2022-01-31T11:53:59.999Z,2526.68,2022-01-31T11:56:59.999Z,2568.03,1000.00,-16.37,-1.6365,189.49
150,SHORT,2022-01-31T12:20:59.999Z,2521.27,2022-01-31T13:19:59.999Z,2546.42,1000.00,-9.98,-0.9975,179.52
151,SHORT,2022-02-01T06:19:59.999Z,2723.99,2022-02-01T06:42:59.999Z,2733.57,1000.00,-3.52,-0.3517,176.00
152,SHORT,2022-02-01T10:02:59.999Z,2731.17,2022-02-01T11:26:59.999Z,2752.44,1000.00,-7.79,-0.7788,168.21
153,SHORT,2022-02-01T15:03:59.999Z,2734.04,2022-02-01T16:16:59.999Z,2781.62,1000.00,-17.40,-1.7403,150.81
154,SHORT,2022-02-01T19:03:59.999Z,2773.07,2022-02-01T20:50:59.999Z,2783.84,1000.00,-3.88,-0.3884,146.93
155,SHORT,2022-02-02T00:40:59.999Z,2763.15,2022-02-02T03:02:59.999Z,2777.80,1000.00,-5.30,-0.5302,141.62
156,SHORT,2022-02-02T04:23:59.999Z,2771.64,2022-02-02T06:24:59.999Z,2775.38,1000.00,-1.35,-0.1349,140.27
157,SHORT,2022-02-02T06:38:59.999Z,2756.56,2022-02-02T09:04:59.999Z,2766.25,1000.00,-3.52,-0.3515,136.76
158,SHORT,2022-02-02T11:11:59.999Z,2755.94,2022-02-02T11:56:59.999Z,2767.07,1000.00,-4.04,-0.4039,132.72
159,SHORT,2022-02-02T14:13:59.999Z,2776.22,2022-02-02T19:08:59.999Z,2696.98,1000.00,28.54,2.8542,161.26
160,SHORT,2022-02-02T21:22:59.999Z,2658.03,2022-02-02T23:12:59.999Z,2686.73,1000.00,-10.80,-1.0797,150.47
161,SHORT,2022-02-03T00:08:59.999Z,2675.16,2022-02-03T00:10:59.999Z,2690.32,1000.00,-5.67,-0.5667,144.80
162,SHORT,2022-02-03T01:56:59.999Z,2680.94,2022-02-03T07:26:59.999Z,2670.29,1000.00,3.97,0.3972,148.77
163,SHORT,2022-02-03T09:19:59.999Z,2645.85,2022-02-03T13:37:59.999Z,2622.77,1000.00,8.72,0.8723,157.49
164,SHORT,2022-02-03T13:49:59.999Z,2599.97,2022-02-03T14:40:59.999Z,2623.40,1000.00,-9.01,-0.9012,148.48
165,SHORT,2022-02-03T17:07:59.999Z,2604.28,2022-02-03T18:48:59.999Z,2629.66,1000.00,-9.75,-0.9745,138.74
166,SHORT,2022-02-03T19:14:59.999Z,2609.28,2022-02-03T21:19:59.999Z,2638.53,1000.00,-11.21,-1.1210,127.53
167,SHORT,2022-02-04T04:29:59.999Z,2680.68,2022-02-04T04:54:59.999Z,2687.82,1000.00,-2.66,-0.2664,124.86
168,SHORT,2022-02-04T13:33:59.999Z,2797.53,2022-02-04T15:04:59.999Z,2842.17,1000.00,-15.96,-1.5957,108.91
169,SHORT,2022-02-04T22:31:59.999Z,2936.87,2022-02-04T22:57:59.999Z,2957.04,1000.00,-6.87,-0.6868,102.04
170,SHORT,2022-02-05T07:09:59.999Z,3005.56,2022-02-05T09:10:59.999Z,3019.94,1000.00,-4.78,-0.4784,97.25
171,SHORT,2022-02-05T11:35:59.999Z,3009.56,2022-02-05T13:36:59.999Z,3018.88,1000.00,-3.10,-0.3097,94.16
172,SHORT,2022-02-05T16:52:59.999Z,3004.00,2022-02-05T19:47:59.999Z,3020.73,1000.00,-5.57,-0.5569,88.59
173,SHORT,2022-02-05T19:58:59.999Z,3012.39,2022-02-05T21:08:59.999Z,3019.31,1000.00,-2.30,-0.2297,86.29
174,SHORT,2022-02-05T23:31:59.999Z,3013.33,2022-02-06T00:16:59.999Z,3026.71,1000.00,-4.44,-0.4440,81.85
175,SHORT,2022-02-06T00:35:59.999Z,3016.02,2022-02-06T00:38:59.999Z,3021.51,1000.00,-1.82,-0.1820,80.03
176,SHORT,2022-02-06T00:45:59.999Z,3016.57,2022-02-06T00:49:59.999Z,3024.27,1000.00,-2.55,-0.2553,77.48
177,SHORT,2022-02-06T02:45:59.999Z,3018.49,2022-02-06T05:36:59.999Z,3020.00,1000.00,-0.50,-0.0500,76.98
178,SHORT,2022-02-06T06:13:59.999Z,3009.26,2022-02-06T09:05:59.999Z,3015.05,1000.00,-1.92,-0.1924,75.05
179,SHORT,2022-02-06T10:44:59.999Z,3007.28,2022-02-06T12:18:59.999Z,3013.59,1000.00,-2.10,-0.2098,72.96
180,SHORT,2022-02-06T12:50:59.999Z,3001.17,2022-02-06T13:07:59.999Z,3016.72,1000.00,-5.18,-0.5181,67.77
181,SHORT,2022-02-06T13:21:59.999Z,3005.29,2022-02-06T13:24:59.999Z,3013.38,1000.00,-2.69,-0.2692,65.08
182,SHORT,2022-02-06T14:45:59.999Z,2985.45,2022-02-06T16:55:59.999Z,3003.00,1000.00,-5.88,-0.5879,59.20
183,SHORT,2022-02-06T18:27:59.999Z,2989.85,2022-02-06T19:48:59.999Z,3001.12,1000.00,-3.77,-0.3769,55.43
184,SHORT,2022-02-06T20:47:59.999Z,2986.35,2022-02-06T21:43:59.999Z,2998.16,1000.00,-3.95,-0.3955,51.48
185,SHORT,2022-02-06T22:58:59.999Z,2985.52,2022-02-06T23:10:59.999Z,3015.37,1000.00,-10.00,-0.9998,41.48
186,SHORT,2022-02-07T00:52:59.999Z,3004.89,2022-02-07T01:42:59.999Z,3022.27,1000.00,-5.78,-0.5784,35.70
187,SHORT,2022-02-07T08:09:59.999Z,3071.61,2022-02-07T11:10:59.999Z,3075.33,1000.00,-1.21,-0.1211,34.49
188,SHORT,2022-02-07T11:36:59.999Z,3065.86,2022-02-07T12:51:59.999Z,3080.45,1000.00,-4.76,-0.4759,29.73
189,SHORT,2022-02-07T21:14:59.999Z,3152.53,2022-02-07T23:07:59.999Z,3155.46,1000.00,-0.93,-0.0929,28.80
190,SHORT,2022-02-07T23:10:59.999Z,3144.85,2022-02-08T01:43:59.999Z,3150.59,1000.00,-1.83,-0.1825,26.97
191,SHORT,2022-02-08T03:02:59.999Z,3134.54,2022-02-08T03:55:59.999Z,3146.53,1000.00,-3.83,-0.3825,23.15
192,SHORT,2022-02-08T07:48:59.999Z,3168.55,2022-02-08T14:24:59.999Z,3097.54,1000.00,22.41,2.2411,45.56
193,SHORT,2022-02-08T14:58:59.999Z,3072.25,2022-02-08T18:49:59.999Z,3068.10,1000.00,1.35,0.1351,46.91
194,SHORT,2022-02-08T18:52:59.999Z,3055.44,2022-02-08T20:20:59.999Z,3070.56,1000.00,-4.95,-0.4949,41.96
195,SHORT,2022-02-09T01:52:59.999Z,3105.80,2022-02-09T05:55:59.999Z,3092.41,1000.00,4.31,0.4311,46.27
196,SHORT,2022-02-09T08:26:59.999Z,3074.31,2022-02-09T09:01:59.999Z,3101.06,1000.00,-8.70,-0.8701,37.57
197,SHORT,2022-02-09T15:55:59.999Z,3172.00,2022-02-09T16:05:59.999Z,3185.60,1000.00,-4.29,-0.4288,33.28
198,SHORT,2022-02-09T23:30:59.999Z,3237.22,2022-02-10T06:57:59.999Z,3184.04,1000.00,16.43,1.6428,49.71
199,SHORT,2022-02-10T13:34:59.999Z,3166.72,2022-02-10T15:22:59.999Z,3214.39,1000.00,-15.05,-1.5053,34.66
200,SHORT,2022-02-10T18:18:59.999Z,3189.21,2022-02-11T03:50:59.999Z,3075.01,1000.00,35.81,3.5808,70.47
201,SHORT,2022-02-11T05:04:59.999Z,3063.96,2022-02-11T06:28:59.999Z,3070.45,1000.00,-2.12,-0.2118,68.35
202,SHORT,2022-02-11T12:01:59.999Z,3082.28,2022-02-11T12:18:59.999Z,3101.20,1000.00,-6.14,-0.6138,62.21
203,SHORT,2022-02-11T15:13:59.999Z,3094.89,2022-02-11T15:51:59.999Z,3111.53,1000.00,-5.38,-0.5377,56.83
204,SHORT,2022-02-11T16:11:59.999Z,3100.04,2022-02-12T01:09:59.999Z,2933.62,1000.00,53.68,5.3683,110.52
205,SHORT,2022-02-12T03:35:59.999Z,2934.79,2022-02-12T04:22:59.999Z,2944.48,1000.00,-3.30,-0.3302,107.21
206,SHORT,2022-02-12T04:52:59.999Z,2937.48,2022-02-12T08:13:59.999Z,2936.56,1000.00,0.31,0.0313,107.53
207,SHORT,2022-02-12T10:29:59.999Z,2921.99,2022-02-12T12:00:59.999Z,2933.19,1000.00,-3.83,-0.3833,103.69
208,SHORT,2022-02-12T12:40:59.999Z,2908.70,2022-02-12T16:22:59.999Z,2911.65,1000.00,-1.01,-0.1014,102.68
209,SHORT,2022-02-12T21:30:59.999Z,2930.52,2022-02-13T00:40:59.999Z,2935.41,1000.00,-1.67,-0.1669,101.01
210,SHORT,2022-02-13T02:16:59.999Z,2919.00,2022-02-13T03:05:59.999Z,2926.65,1000.00,-2.62,-0.2621,98.39
211,SHORT,2022-02-13T03:15:59.999Z,2914.84,2022-02-13T03:42:59.999Z,2927.32,1000.00,-4.28,-0.4282,94.11
212,SHORT,2022-02-13T04:43:59.999Z,2913.47,2022-02-13T06:51:59.999Z,2925.19,1000.00,-4.02,-0.4023,90.09
213,SHORT,2022-02-13T09:52:59.999Z,2916.25,2022-02-13T10:39:59.999Z,2931.84,1000.00,-5.35,-0.5346,84.74
214,SHORT,2022-02-13T14:37:59.999Z,2919.24,2022-02-13T20:34:59.999Z,2893.00,1000.00,8.99,0.8989,93.73
215,SHORT,2022-02-13T23:25:59.999Z,2872.28,2022-02-14T03:47:59.999Z,2867.86,1000.00,1.54,0.1539,95.27
216,SHORT,2022-02-14T05:41:59.999Z,2856.96,2022-02-14T06:56:59.999Z,2872.40,1000.00,-5.40,-0.5404,89.86
217,SHORT,2022-02-14T09:00:59.999Z,2857.69,2022-02-14T10:53:59.999Z,2874.28,1000.00,-5.81,-0.5805,84.06
218,SHORT,2022-02-14T12:27:59.999Z,2862.92,2022-02-14T12:31:59.999Z,2870.68,1000.00,-2.71,-0.2711,81.35
219,SHORT,2022-02-14T18:33:59.999Z,2931.67,2022-02-14T21:55:59.999Z,2919.95,1000.00,4.00,0.3998,85.35
220,SHORT,2022-02-15T00:45:59.999Z,2917.39,2022-02-15T01:29:59.999Z,2941.79,1000.00,-8.36,-0.8364,76.98
221,SHORT,2022-02-15T16:51:59.999Z,3108.83,2022-02-15T18:41:59.999Z,3115.98,1000.00,-2.30,-0.2300,74.68
222,SHORT,2022-02-15T20:45:59.999Z,3106.90,2022-02-15T22:25:59.999Z,3121.94,1000.00,-4.84,-0.4841,69.84
223,SHORT,2022-02-16T01:50:59.999Z,3136.82,2022-02-16T03:02:59.999Z,3158.02,1000.00,-6.76,-0.6758,63.08
224,SHORT,2022-02-16T03:54:59.999Z,3141.65,2022-02-16T06:31:59.999Z,3139.12,1000.00,0.81,0.0805,63.89
225,SHORT,2022-02-16T07:26:59.999Z,3129.16,2022-02-16T07:42:59.999Z,3141.28,1000.00,-3.87,-0.3873,60.01
226,SHORT,2022-02-16T09:53:59.999Z,3131.80,2022-02-16T12:04:59.999Z,3139.40,1000.00,-2.43,-0.2427,57.59
227,SHORT,2022-02-16T12:11:59.999Z,3127.66,2022-02-16T17:29:59.999Z,3081.32,1000.00,14.82,1.4816,72.40
228,SHORT,2022-02-16T17:31:59.999Z,3075.67,2022-02-16T18:27:59.999Z,3085.01,1000.00,-3.04,-0.3037,69.37
229,SHORT,2022-02-16T22:10:59.999Z,3134.01,2022-02-16T22:28:59.999Z,3146.41,1000.00,-3.96,-0.3957,65.41
230,SHORT,2022-02-16T23:54:59.999Z,3126.49,2022-02-17T00:52:59.999Z,3144.90,1000.00,-5.89,-0.5888,59.52
231,SHORT,2022-02-17T02:23:59.999Z,3125.85,2022-02-17T06:48:59.999Z,3098.72,1000.00,8.68,0.8679,68.20
232,SHORT,2022-02-17T08:39:59.999Z,3050.82,2022-02-17T12:08:59.999Z,3082.74,1000.00,-10.46,-1.0463,57.74
233,SHORT,2022-02-17T13:06:59.999Z,3056.03,2022-02-18T01:42:59.999Z,2914.25,1000.00,46.39,4.6394,104.13
234,SHORT,2022-02-18T04:42:59.999Z,2897.63,2022-02-18T06:13:59.999Z,2905.84,1000.00,-2.83,-0.2833,101.30
235,SHORT,2022-02-18T10:42:59.999Z,2914.19,2022-02-18T21:28:59.999Z,2804.40,1000.00,37.67,3.7674,138.97
236,SHORT,2022-02-18T21:51:59.999Z,2783.90,2022-02-18T23:51:59.999Z,2787.53,1000.00,-1.30,-0.1304,137.67
237,SHORT,2022-02-19T00:02:59.999Z,2777.80,2022-02-19T00:25:59.999Z,2791.19,1000.00,-4.82,-0.4820,132.85
238,SHORT,2022-02-19T03:59:59.999Z,2805.38,2022-02-19T04:32:59.999Z,2813.46,1000.00,-2.88,-0.2880,129.97
239,SHORT,2022-02-19T05:49:59.999Z,2802.63,2022-02-19T06:39:59.999Z,2815.93,1000.00,-4.75,-0.4746,125.22
240,SHORT,2022-02-19T08:36:59.999Z,2806.40,2022-02-19T15:32:59.999Z,2745.78,1000.00,21.60,2.1601,146.82
241,SHORT,2022-02-19T18:56:59.999Z,2748.01,2022-02-19T20:27:59.999Z,2756.50,1000.00,-3.09,-0.3090,143.73
242,SHORT,2022-02-19T21:19:59.999Z,2741.26,2022-02-19T23:26:59.999Z,2750.75,1000.00,-3.46,-0.3462,140.27
243,SHORT,2022-02-20T00:37:59.999Z,2735.56,2022-02-20T11:59:59.999Z,2643.00,1000.00,33.84,3.3836,174.11
244,SHORT,2022-02-20T13:04:59.999Z,2627.15,2022-02-20T13:52:59.999Z,2634.05,1000.00,-2.63,-0.2626,171.48
245,SHORT,2022-02-20T14:11:59.999Z,2626.11,2022-02-20T15:28:59.999Z,2629.85,1000.00,-1.42,-0.1424,170.06
246,SHORT,2022-02-20T19:56:59.999Z,2647.00,2022-02-20T22:57:59.999Z,2648.21,1000.00,-0.46,-0.0457,169.60
247,SHORT,2022-02-21T00:24:59.999Z,2622.23,2022-02-21T00:42:59.999Z,2635.63,1000.00,-5.11,-0.5110,164.49
248,SHORT,2022-02-21T08:46:59.999Z,2726.81,2022-02-21T14:23:59.999Z,2707.57,1000.00,7.06,0.7056,171.55
249,SHORT,2022-02-21T18:04:59.999Z,2666.00,2022-02-22T08:13:59.999Z,2538.74,1000.00,47.73,4.7734,219.28
250,SHORT,2022-02-22T16:27:59.999Z,2603.91,2022-02-22T19:34:59.999Z,2617.24,1000.00,-5.12,-0.5119,214.16
251,SHORT,2022-02-22T20:57:59.999Z,2600.35,2022-02-22T21:04:59.999Z,2613.65,1000.00,-5.11,-0.5115,209.05
252,SHORT,2022-02-22T22:16:59.999Z,2604.41,2022-02-22T23:16:59.999Z,2618.56,1000.00,-5.43,-0.5433,203.61
253,SHORT,2022-02-23T01:36:59.999Z,2618.56,2022-02-23T02:12:59.999Z,2637.48,1000.00,-7.23,-0.7225,196.39
254,SHORT,2022-02-23T02:40:59.999Z,2616.41,2022-02-23T04:06:59.999Z,2629.23,1000.00,-4.90,-0.4900,191.49
255,SHORT,2022-02-23T14:54:59.999Z,2705.49,2022-02-23T17:16:59.999Z,2724.84,1000.00,-7.15,-0.7152,184.34
256,SHORT,2022-02-23T17:43:59.999Z,2695.80,2022-02-24T08:11:59.999Z,2410.70,1000.00,105.76,10.5757,290.09
